 "command";"executable";"simtype";"ncores";"width";"end time" ;"branch-misses";"branch-misses (of all branches          (50.44%))";"branches";"branches (M/sec                    (52.04%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (48.85%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (53.03%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (48.83%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;585360.0;0.0209;27961414.0;766.615;6.0;0.165;0.0;0.0;130909282.0;3.589;184323814.0;1.41;441.0;0.012;39608233.0;0.30260000000000004;5362120.0;0.040999999999999995;36.473879;0.984;0.037057834
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;584827.0;0.019;30802714.0;749.751;4.0;0.097;0.0;0.0;127318306.0;3.099;190810175.0;1.5;439.0;0.011;41379093.0;0.325;6210754.0;0.048799999999999996;41.083937;0.981;0.041867717
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;552392.0;0.0194;28504971.0;660.55;5.0;0.116;0.0;0.0;126379451.0;2.929;190786879.0;1.51;440.0;0.01;43031608.0;0.34049999999999997;5860263.0;0.0464;43.153412;0.979;0.04407779
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;661652.0;0.022000000000000002;30086505.0;774.735;5.0;0.129;0.0;0.0;121535150.0;3.13;195548628.0;1.61;442.0;0.011;48083962.0;0.3956;6515615.0;0.0536;38.834573;0.986;0.039393545
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;605331.0;0.0203;29847931.0;719.594;4.0;0.096;0.0;0.0;130413402.0;3.144;179062527.0;1.37;440.0;0.011;39788403.0;0.30510000000000004;6092812.0;0.0467;41.478859;0.978;0.042403863
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;641526.0;0.0213;30159889.0;760.604;5.0;0.126;0.0;0.0;130560362.0;3.293;187817169.0;1.44;439.0;0.011;38241245.0;0.2929;5523878.0;0.042300000000000004;39.652564;0.982;0.040378438
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;569924.0;0.021;27195083.0;731.221;5.0;0.134;0.0;0.0;129036504.0;3.47;185220494.0;1.44;444.0;0.012;40930689.0;0.3172;5366842.0;0.0416;37.191346;0.976;0.038108514
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;702045.0;0.0233;30119248.0;762.322;5.0;0.127;0.0;0.0;129793895.0;3.285;189095144.0;1.46;440.0;0.011;36929942.0;0.2845;5875955.0;0.0453;39.509882;0.977;0.04045734
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;571550.0;0.0182;31400911.0;781.556;4.0;0.1;0.0;0.0;123799415.0;3.081;192203575.0;1.55;443.0;0.011;37150894.0;0.30010000000000003;5086853.0;0.041100000000000005;40.177411;0.977;0.041122015
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;618803.0;0.0202;30577447.0;769.695;5.0;0.126;0.0;0.0;129355843.0;3.256;191979638.0;1.48;443.0;0.011;39832959.0;0.3079;5203428.0;0.04019999999999999;39.72671;0.977;0.040661796
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;574050.0;0.018600000000000002;30866925.0;761.281;4.0;0.099;0.0;0.0;126060182.0;3.109;192532505.0;1.53;444.0;0.011;41184981.0;0.3267;6076674.0;0.0482;40.546023;0.977;0.041491722
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;617522.0;0.0204;30215938.0;757.06;5.0;0.125;0.0;0.0;131575291.0;3.297;186345585.0;1.42;442.0;0.011;39024683.0;0.2966;5522978.0;0.042;39.912185;0.977;0.040836633
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;600534.0;0.0194;30882258.0;755.336;4.0;0.098;0.0;0.0;126146183.0;3.085;185547930.0;1.47;442.0;0.011;35175202.0;0.2788;5660158.0;0.0449;40.88546;0.978;0.041787601
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;607928.0;0.02;30441448.0;736.576;4.0;0.097;0.0;0.0;128255347.0;3.103;182391265.0;1.42;443.0;0.011;35983732.0;0.28059999999999996;5909235.0;0.0461;41.328334;0.978;0.042274265
"./build/Benchmark/dxexmachina_interconnect classic  -w 10 -t 1000000";"dxexmachina_interconnect";"classic";1;10;1000000;582826.0;0.0194;30000847.0;732.242;5.0;0.122;0.0;0.0;130792523.0;3.192;180025021.0;1.38;443.0;0.011;37270622.0;0.285;6133826.0;0.046900000000000004;40.971205;0.986;0.041545752
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;3485689.0;0.0334;104419143.0;731.458;14.0;0.098;0.0;0.0;491685531.0;3.444;687232670.0;1.4;471.0;0.003;167544371.0;0.3408;30716267.0;0.0625;142.75486;0.994;0.143610333
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;844000.0;0.008100000000000001;104332631.0;800.169;14.0;0.107;0.0;0.0;452831837.0;3.473;681753255.0;1.51;472.0;0.004;170025662.0;0.37549999999999994;7977660.0;0.0176;130.388299;0.997;0.130827865
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;1051073.0;0.0101;104380312.0;810.758;14.0;0.109;0.0;0.0;443255590.0;3.443;685658781.0;1.55;469.0;0.004;168764191.0;0.3807;9590768.0;0.0216;128.744154;0.994;0.129557601
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;2866161.0;0.0276;103733545.0;764.264;13.0;0.096;0.0;0.0;477944774.0;3.521;681437972.0;1.43;468.0;0.003;179417314.0;0.3754;25042113.0;0.0524;135.729951;0.997;0.136200274
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;813773.0;0.0078000000000000005;104015591.0;841.338;13.0;0.105;0.0;0.0;444973948.0;3.599;686142060.0;1.54;472.0;0.004;171189625.0;0.3847;7420277.0;0.0167;123.63115;0.996;0.124085193
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;3660667.0;0.0356;102947917.0;739.434;15.0;0.108;0.0;0.0;485846894.0;3.49;692715860.0;1.43;472.0;0.003;163818517.0;0.3372;32292150.0;0.0665;139.225288;0.995;0.139981832
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;824402.0;0.0079;104614037.0;782.28;14.0;0.105;0.0;0.0;458951815.0;3.432;689688915.0;1.5;472.0;0.004;190606056.0;0.4153;8261768.0;0.018000000000000002;133.729713;0.994;0.134501211
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;822956.0;0.0079;104051849.0;841.383;12.0;0.097;0.0;0.0;428941156.0;3.468;686294087.0;1.6;471.0;0.004;163123661.0;0.3803;7349649.0;0.0171;123.667626;0.994;0.124475175
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;829111.0;0.008100000000000001;102526067.0;804.245;12.0;0.094;0.0;0.0;436661811.0;3.425;684211368.0;1.57;472.0;0.004;159340538.0;0.3649;8673112.0;0.0199;127.481157;0.994;0.128296717
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;2359234.0;0.0227;103997485.0;777.394;14.0;0.105;0.0;0.0;464990649.0;3.476;687658209.0;1.48;470.0;0.004;168360647.0;0.36210000000000003;20486638.0;0.0441;133.776992;0.994;0.134652021
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;831911.0;0.008;104412596.0;832.307;13.0;0.104;0.0;0.0;432997900.0;3.452;677993498.0;1.57;471.0;0.004;153195038.0;0.3538;7817539.0;0.0181;125.449598;0.994;0.12621841
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;3549902.0;0.0342;103701178.0;723.321;15.0;0.105;0.0;0.0;497110230.0;3.467;683016236.0;1.37;470.0;0.003;169282069.0;0.34049999999999997;36070570.0;0.0726;143.368058;0.995;0.144122663
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;832617.0;0.008;104200119.0;857.544;13.0;0.107;0.0;0.0;431582146.0;3.552;682476454.0;1.58;471.0;0.004;158194962.0;0.3665;7262244.0;0.0168;121.509987;0.993;0.122362588
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;3784508.0;0.0366;103383138.0;733.644;14.0;0.099;0.0;0.0;481682211.0;3.418;689917345.0;1.43;472.0;0.003;164277424.0;0.341;33558311.0;0.0697;140.91739;0.994;0.141763383
"./build/Benchmark/dxexmachina_interconnect classic  -w 20 -t 1000000";"dxexmachina_interconnect";"classic";1;20;1000000;3363834.0;0.0325;103415973.0;756.852;13.0;0.095;0.0;0.0;478271295.0;3.5;686018043.0;1.43;469.0;0.003;158251826.0;0.3309;28013086.0;0.058600000000000006;136.639685;0.995;0.137295402
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;7551473.0;0.0333;227072626.0;716.985;32.0;0.101;0.0;0.0;1121991672.0;3.543;1512527317.0;1.35;495.0;0.002;428647046.0;0.382;66587200.0;0.0593;316.704665;0.999;0.31701622
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;1113348.0;0.0049;226938233.0;776.2;29.0;0.099;0.0;0.0;1033266042.0;3.534;1503150542.0;1.45;494.0;0.002;439296784.0;0.4252;10338898.0;0.01;292.370988;0.998;0.292982983
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;1124003.0;0.0049;227717730.0;777.379;29.0;0.099;0.0;0.0;1034072147.0;3.53;1505938402.0;1.46;493.0;0.002;440433103.0;0.42590000000000006;10567132.0;0.0102;292.930039;0.998;0.293487867
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;6297936.0;0.0277;227741224.0;723.476;32.0;0.102;0.0;0.0;1106397428.0;3.515;1506602160.0;1.36;493.0;0.002;433254410.0;0.39159999999999995;59910574.0;0.0541;314.787322;0.998;0.315444082
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;1409266.0;0.0062;227250654.0;764.523;31.0;0.104;0.0;0.0;1040198503.0;3.499;1513394685.0;1.45;495.0;0.002;460013608.0;0.4422;11291621.0;0.0109;297.244976;0.997;0.29805516
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;7279208.0;0.0322;226036302.0;699.115;33.0;0.102;0.0;0.0;1139076916.0;3.523;1512974590.0;1.33;493.0;0.002;437396997.0;0.384;67890906.0;0.0596;323.317892;0.998;0.323876441
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;6245306.0;0.0273;228430540.0;727.707;32.0;0.102;0.0;0.0;1107517025.0;3.528;1506901738.0;1.36;494.0;0.002;438186459.0;0.3956;58181637.0;0.0525;313.904495;0.998;0.314428453
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;7153010.0;0.031400000000000004;227668739.0;718.58;33.0;0.104;0.0;0.0;1120683482.0;3.537;1507232413.0;1.34;493.0;0.002;426246162.0;0.3803;68424399.0;0.0611;316.831325;0.998;0.317382505
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;7096988.0;0.0317;224225116.0;702.192;32.0;0.1;0.0;0.0;1124496898.0;3.522;1501239454.0;1.34;492.0;0.002;433853568.0;0.3858;65748234.0;0.058499999999999996;319.321752;0.999;0.319540111
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;5540609.0;0.024300000000000002;227628988.0;723.906;32.0;0.102;0.0;0.0;1106223514.0;3.518;1502820887.0;1.36;499.0;0.002;442767592.0;0.4003;54422728.0;0.0492;314.445661;0.998;0.315044537
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;8236133.0;0.0363;227013205.0;709.51;32.0;0.1;0.0;0.0;1128109584.0;3.526;1518881836.0;1.35;495.0;0.002;427214577.0;0.3787;74953697.0;0.0664;319.957802;0.998;0.320539571
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;1132313.0;0.005;227820568.0;782.67;30.0;0.103;0.0;0.0;1020641710.0;3.506;1515902763.0;1.49;491.0;0.002;445219381.0;0.4362;10731746.0;0.0105;291.081194;0.998;0.291563983
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;1095851.0;0.0049;225492320.0;778.825;30.0;0.104;0.0;0.0;1025099228.0;3.541;1515276400.0;1.48;492.0;0.002;443417521.0;0.4326;11176552.0;0.0109;289.529046;0.998;0.290183675
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;1132271.0;0.005;227805175.0;779.24;31.0;0.106;0.0;0.0;1035716584.0;3.543;1505956165.0;1.45;493.0;0.002;445558654.0;0.4302;10113090.0;0.0098;292.342577;0.999;0.292602897
"./build/Benchmark/dxexmachina_interconnect classic  -w 30 -t 1000000";"dxexmachina_interconnect";"classic";1;30;1000000;7484832.0;0.0331;226094244.0;710.846;32.0;0.101;0.0;0.0;1134608025.0;3.567;1500642467.0;1.32;495.0;0.002;431379964.0;0.38020000000000004;70621196.0;0.0622;318.063735;0.999;0.318536483
"./build/Benchmark/dxexmachina_interconnect classic  -w 40 -t 1000000";"dxexmachina_interconnect";"classic";1;40;1000000;1912797.0;0.0048;398708652.0;699.018;57.0;0.1;0.0;0.0;2034163591.0;3.566;2654539617.0;1.3;566.0;0.992;1013684941.0;0.49829999999999997;17829934.0;0.0088;570.383708;1.0;0.570595395
"./build/Benchmark/dxexmachina_interconnect classic  -w 40 -t 1000000";"dxexmachina_interconnect";"classic";1;40;1000000;1909348.0;0.0048;397780983.0;693.286;58.0;0.101;0.0;0.0;2026379423.0;3.532;2662052047.0;1.31;566.0;0.986;1014620488.0;0.5007;17782188.0;0.0088;573.761999;1.0;0.573610772
"./build/Benchmark/dxexmachina_interconnect classic  -w 40 -t 1000000";"dxexmachina_interconnect";"classic";1;40;1000000;1559625.0;0.0039000000000000003;398785206.0;693.08;58.0;0.101;0.0;0.0;2061485971.0;3.583;2655907580.0;1.29;565.0;0.982;1033630482.0;0.5014;13562753.0;0.0066;575.381012;1.0;0.575468671
"./build/Benchmark/dxexmachina_interconnect classic  -w 40 -t 1000000";"dxexmachina_interconnect";"classic";1;40;1000000;13745232.0;0.0345;398234669.0;660.237;61.0;0.101;0.0;0.0;2147544511.0;3.56;2667376844.0;1.24;564.0;0.935;901276872.0;0.41969999999999996;158177948.0;0.0737;603.169577;1.0;0.60330571
"./build/Benchmark/dxexmachina_interconnect classic  -w 40 -t 1000000";"dxexmachina_interconnect";"classic";1;40;1000000;1804828.0;0.0045000000000000005;398721508.0;699.572;58.0;0.102;0.0;0.0;2033224177.0;3.567;2651030013.0;1.3;567.0;0.995;998078630.0;0.49090000000000006;20832832.0;0.0102;569.950432;1.0;0.569874145
"./build/Benchmark/dxexmachina_interconnect classic  -w 40 -t 1000000";"dxexmachina_interconnect";"classic";1;40;1000000;11176002.0;0.0281;398312069.0;646.937;64.0;0.104;0.0;0.0;2181509516.0;3.543;2660090566.0;1.22;564.0;0.916;1009168688.0;0.46259999999999996;100367142.0;0.046;615.688775;1.0;0.615901811
"./build/Benchmark/dxexmachina_interconnect classic  -w 40 -t 1000000";"dxexmachina_interconnect";"classic";1;40;1000000;2161312.0;0.0054;398286507.0;691.259;59.0;0.102;0.0;0.0;2057591556.0;3.571;2647377015.0;1.29;563.0;0.977;1022728722.0;0.4971;20267412.0;0.009899999999999999;576.175568;1.0;0.575899162
