 "command";"executable";"simtype";"ncores";"nodes";"atomics/node";"iterations";"% remotes";"% priority";"end time" ;"branch-misses";"branch-misses (of all branches          (49.93%))";"branches";"branches (M/sec                    (50.15%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (49.80%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (K/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (50.22%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (50.09%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.6 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;60.0;1000000;6349650.0;0.0335;189525964.0;123.596;155.0;0.101;0.0;0.0;5497302789.0;3.585;7496891249.0;1.36;519.0;0.338;2577270051.0;0.46880000000000005;64836420.0;0.0118;1533.435936;1.001;1.532205736
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7255733.0;0.032;226838248.0;122.91;187.0;0.101;0.0;0.0;6620800598.0;3.587;9017640392.0;1.36;519.0;0.281;3111392504.0;0.46990000000000004;71276641.0;0.0108;1845.566231;1.001;1.844146344
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7670072.0;0.0338;226784820.0;122.465;187.0;0.101;0.0;0.0;6643796387.0;3.588;9018401659.0;1.36;518.0;0.28;3120314863.0;0.4697;77183834.0;0.0116;1851.837631;1.001;1.850175687
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7850633.0;0.0346;227163516.0;122.823;187.0;0.101;0.0;0.0;6637037008.0;3.589;9013697419.0;1.36;518.0;0.28;3107741426.0;0.4682;76458253.0;0.0115;1849.522257;1.001;1.847809317
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7291525.0;0.0322;226539445.0;122.86;187.0;0.101;0.0;0.0;6618169175.0;3.589;9015954071.0;1.36;519.0;0.281;3104992318.0;0.4692;72822541.0;0.011000000000000001;1843.878418;1.001;1.842210048
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7836815.0;0.0345;227087842.0;122.931;187.0;0.101;0.0;0.0;6627976327.0;3.588;9018601023.0;1.36;517.0;0.28;3108850658.0;0.469;77770346.0;0.011699999999999999;1847.276902;1.001;1.845486051
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7793842.0;0.034300000000000004;226990092.0;122.765;189.0;0.102;0.0;0.0;6638526042.0;3.59;9019510066.0;1.36;516.0;0.279;3117709961.0;0.4696;75033953.0;0.0113;1848.975278;1.001;1.847053081
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7822737.0;0.0344;227255289.0;122.944;186.0;0.101;0.0;0.0;6632755801.0;3.588;9016733575.0;1.36;519.0;0.281;3104535058.0;0.4681;77050000.0;0.0116;1848.442334;1.001;1.8467459
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7684202.0;0.0338;227364534.0;123.067;186.0;0.101;0.0;0.0;6622178401.0;3.584;9014965720.0;1.36;519.0;0.281;3106573643.0;0.46909999999999996;76006674.0;0.0115;1847.485575;1.001;1.845859192
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7719885.0;0.034;227130608.0;123.18;188.0;0.102;0.0;0.0;6632391975.0;3.597;9016375405.0;1.36;519.0;0.281;3105458028.0;0.4682;74675497.0;0.0113;1843.892948;1.001;1.842256478
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7751991.0;0.0341;227101055.0;122.99;185.0;0.1;0.0;0.0;6621839384.0;3.586;9017760484.0;1.36;516.0;0.279;3102907707.0;0.4686;76230426.0;0.0115;1846.501831;1.001;1.844814563
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7668992.0;0.0339;226269649.0;122.339;188.0;0.102;0.0;0.0;6634166830.0;3.587;9008862017.0;1.36;517.0;0.28;3108059742.0;0.4685;75727076.0;0.011399999999999999;1849.532802;1.001;1.847774352
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7729390.0;0.0341;226883014.0;122.89;188.0;0.102;0.0;0.0;6622209184.0;3.587;9021856980.0;1.36;518.0;0.281;3111378379.0;0.4698;76850877.0;0.0116;1846.227365;1.001;1.844399664
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7765900.0;0.0341;227469905.0;122.77;187.0;0.101;0.0;0.0;6642719194.0;3.585;9016994081.0;1.36;517.0;0.279;3125083613.0;0.4705;75284665.0;0.0113;1852.813436;1.001;1.851226433
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7782776.0;0.034300000000000004;226936147.0;122.789;188.0;0.102;0.0;0.0;6635902812.0;3.59;9017073603.0;1.36;517.0;0.28;3106662891.0;0.4682;78075485.0;0.0118;1848.185192;1.001;1.84611901
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;70.0;1000000;7702146.0;0.034;226309189.0;122.644;188.0;0.102;0.0;0.0;6622875380.0;3.589;9021748600.0;1.36;517.0;0.28;3107855107.0;0.4693;77837860.0;0.0118;1845.251381;1.001;1.843556584
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10161600.0;0.0346;293389243.0;121.888;244.0;0.101;0.0;0.0;8642223127.0;3.59;11755497806.0;1.36;519.0;0.216;4050717994.0;0.46869999999999995;99353852.0;0.0115;2407.033633;1.001;2.404786241
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10110558.0;0.0345;292890383.0;121.387;244.0;0.101;0.0;0.0;8648726074.0;3.584;11759295736.0;1.36;517.0;0.214;4075784762.0;0.47130000000000005;99792394.0;0.0115;2412.865308;1.001;2.410361729
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10118589.0;0.0345;292923726.0;121.867;242.0;0.101;0.0;0.0;8632310932.0;3.591;11748294720.0;1.36;518.0;0.216;4050834519.0;0.4693;98333399.0;0.011399999999999999;2403.637134;1.001;2.401110633
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10104202.0;0.0346;292320920.0;121.686;244.0;0.102;0.0;0.0;8636392658.0;3.595;11747482323.0;1.36;518.0;0.216;4044571395.0;0.4683;99026649.0;0.0115;2402.263332;1.001;2.399784555
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;9557049.0;0.0326;293495411.0;122.259;243.0;0.101;0.0;0.0;8610089015.0;3.587;11760127915.0;1.37;519.0;0.216;4045985945.0;0.46990000000000004;93241845.0;0.0108;2400.598744;1.001;2.398310998
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10058024.0;0.0345;291956638.0;121.397;242.0;0.101;0.0;0.0;8630712685.0;3.589;11762386218.0;1.36;517.0;0.215;4053398822.0;0.4696;99351657.0;0.0115;2404.978051;1.001;2.402559721
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10104782.0;0.0345;292868639.0;121.829;244.0;0.102;0.0;0.0;8632448002.0;3.591;11749083399.0;1.36;520.0;0.216;4049562073.0;0.46909999999999996;99740590.0;0.0116;2403.938541;1.001;2.401429885
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10155883.0;0.0346;293334233.0;122.207;245.0;0.102;0.0;0.0;8627684648.0;3.594;11757571661.0;1.36;517.0;0.215;4050599467.0;0.46950000000000003;98304012.0;0.011399999999999999;2400.314129;1.001;2.39772453
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10113081.0;0.0346;292399072.0;121.722;244.0;0.102;1.0;0.0;8637364218.0;3.596;11754574139.0;1.36;519.0;0.216;4047319577.0;0.4686;99983726.0;0.0116;2402.17825;1.001;2.399962819
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10181172.0;0.0348;292954550.0;121.789;243.0;0.101;0.0;0.0;8634191841.0;3.589;11758520377.0;1.36;517.0;0.215;4057928138.0;0.47;100312875.0;0.0116;2405.418837;1.001;2.40285489
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10152581.0;0.0347;292413469.0;121.663;243.0;0.101;0.0;0.0;8636800723.0;3.593;11747370941.0;1.36;518.0;0.216;4049129803.0;0.46880000000000005;100209911.0;0.0116;2403.465641;1.001;2.40122793
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10141762.0;0.0346;293204484.0;121.853;242.0;0.101;0.0;0.0;8633404772.0;3.588;11756764942.0;1.36;514.0;0.214;4055101016.0;0.4697;98609809.0;0.011399999999999999;2406.204999;1.001;2.403606493
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10124521.0;0.0346;292641198.0;121.831;244.0;0.102;0.0;0.0;8636442628.0;3.595;11758457750.0;1.36;518.0;0.216;4050732899.0;0.469;99466959.0;0.0115;2402.018712;1.001;2.399496481
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10106717.0;0.0345;292624650.0;121.979;242.0;0.101;0.0;0.0;8627771631.0;3.596;11758423882.0;1.36;518.0;0.216;4052438833.0;0.4697;98092661.0;0.011399999999999999;2398.980504;1.001;2.396529488
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;80.0;1000000;10156851.0;0.0347;292753661.0;121.873;247.0;0.103;0.0;0.0;8628978360.0;3.592;11763275916.0;1.36;518.0;0.216;4046016912.0;0.4689;99387190.0;0.0115;2402.122742;1.001;2.399678626
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;14854324.0;0.0326;456261785.0;120.332;383.0;0.101;0.0;0.0;13628628036.0;3.594;18582358375.0;1.36;518.0;0.137;6422065123.0;0.47119999999999995;142780783.0;0.0105;3791.703898;1.001;3.787155797
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;16009828.0;0.0351;456341983.0;120.237;392.0;0.103;0.0;0.0;13649298181.0;3.596;18579637922.0;1.36;517.0;0.136;6419341113.0;0.4703;158028344.0;0.0116;3795.340251;1.001;3.790898379
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;15927256.0;0.0349;456147421.0;120.438;382.0;0.101;0.0;0.0;13613745714.0;3.594;18579341140.0;1.36;517.0;0.137;6395199401.0;0.4698;153398135.0;0.0113;3787.396685;1.001;3.782913038
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;15888509.0;0.0348;456317542.0;120.427;382.0;0.101;0.0;0.0;13624185640.0;3.596;18580472488.0;1.36;518.0;0.137;6400403869.0;0.4698;152975726.0;0.011200000000000002;3789.159957;1.001;3.784211122
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;15756746.0;0.0345;456390474.0;120.456;382.0;0.101;0.0;0.0;13620178879.0;3.595;18582697202.0;1.36;519.0;0.137;6397934221.0;0.4697;151974681.0;0.011200000000000002;3788.845252;1.001;3.783711216
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;14858950.0;0.0326;456411597.0;120.663;382.0;0.101;0.0;0.0;13594243290.0;3.594;18583335351.0;1.37;516.0;0.136;6394940002.0;0.4704;145403782.0;0.010700000000000001;3782.534821;1.001;3.777873277
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;16001902.0;0.0351;455532280.0;120.303;386.0;0.102;0.0;0.0;13613781925.0;3.595;18578907408.0;1.36;514.0;0.136;6390528607.0;0.4694;153738087.0;0.0113;3786.547736;1.001;3.782240773
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;15741022.0;0.0344;456969231.0;120.625;383.0;0.101;0.0;0.0;13607058339.0;3.592;18585206316.0;1.37;520.0;0.137;6393996940.0;0.46990000000000004;151271383.0;0.0111;3788.333303;1.001;3.783881189
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;15733472.0;0.0346;455245874.0;120.219;381.0;0.101;0.0;0.0;13615248446.0;3.595;18579134695.0;1.36;518.0;0.137;6398213994.0;0.46990000000000004;150396024.0;0.011000000000000001;3786.792321;1.001;3.7820107
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;15815865.0;0.0347;455799322.0;120.43;385.0;0.102;0.0;0.0;13607431646.0;3.595;18579103576.0;1.37;519.0;0.137;6380825423.0;0.4689;151455778.0;0.0111;3784.754033;1.001;3.780486326
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;15931925.0;0.035;455258779.0;120.205;382.0;0.101;0.0;0.0;13607916823.0;3.593;18586944184.0;1.37;518.0;0.137;6393602781.0;0.4698;154037368.0;0.0113;3787.361049;1.001;3.782823355
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;15816869.0;0.0346;456554225.0;120.331;383.0;0.101;0.0;0.0;13638709711.0;3.595;18580059227.0;1.36;516.0;0.136;6420727737.0;0.4708;154633855.0;0.0113;3794.144458;1.001;3.789591755
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;15818004.0;0.0347;456505669.0;118.452;387.0;0.1;0.0;0.0;13844781483.0;3.592;18577707845.0;1.34;519.0;0.135;6626729753.0;0.47859999999999997;150496929.0;0.0109;3853.917884;1.001;3.849093018
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;14913430.0;0.0327;456120273.0;120.614;384.0;0.102;0.0;0.0;13585546109.0;3.593;18580655274.0;1.37;523.0;0.138;6390371623.0;0.4704;144222751.0;0.0106;3781.640693;1.001;3.777096209
"./build/Benchmark/dxexmachina_phold classic -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"classic";1;6;4;0;90;90.0;1000000;15597870.0;0.0341;456766882.0;120.596;386.0;0.102;0.0;0.0;13607575739.0;3.593;18576697362.0;1.37;518.0;0.137;6388205510.0;0.46950000000000003;151743291.0;0.011200000000000002;3787.569599;1.001;3.782970048
