 "command";"executable";"simtype";"ncores";"nodes";"atomics/node";"iterations";"% remotes";"% priority";"end time" ;"branch-misses";"branch-misses (of all branches          (50.05%))";"branches";"branches (M/sec                    (50.06%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (50.03%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (K/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (49.98%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (49.97%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.6 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;60.0;1000000;149166811.0;0.0131;11350258553.0;565.711;3633.0;0.181;7.0;0.0;72060401033.0;3.592;61611882600.0;0.86;756.0;0.038;43265241501.0;0.6004;2084852628.0;0.028900000000000002;20063.716608;5.954;3.369817967
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;159995267.0;0.0125;12789777259.0;589.771;4670.0;0.215;9.0;0.0;77930267743.0;3.594;69564136755.0;0.89;746.0;0.034;45883701097.0;0.5888;2212272867.0;0.028399999999999998;21685.995495;5.953;3.64305641
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;189985888.0;0.0152;12479030824.0;582.229;4087.0;0.191;11.0;0.001;77048752319.0;3.595;68275428685.0;0.89;753.0;0.035;44872986840.0;0.5824;2437264623.0;0.0316;21433.217977;5.956;3.598669598
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;169334230.0;0.013300000000000001;12685366946.0;592.661;4642.0;0.217;8.0;0.0;76885782982.0;3.592;69201382275.0;0.9;745.0;0.035;44830444940.0;0.5831000000000001;2249437505.0;0.029300000000000003;21404.072916;5.949;3.598068402
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;195745895.0;0.0161;12123846008.0;574.391;4088.0;0.194;8.0;0.0;75787158242.0;3.591;66516379010.0;0.88;747.0;0.035;44183830953.0;0.583;2492443566.0;0.0329;21107.31167;5.948;3.548620579
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;176039974.0;0.014199999999999999;12394648211.0;586.523;4433.0;0.21;10.0;0.0;75914625754.0;3.592;67708876513.0;0.89;745.0;0.035;44100103260.0;0.5809000000000001;2442736384.0;0.0322;21132.404078;5.944;3.554985424
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;173159025.0;0.013600000000000001;12726371263.0;589.597;4533.0;0.21;10.0;0.0;77560765103.0;3.593;69228411502.0;0.89;749.0;0.035;45227103471.0;0.5831000000000001;2355320485.0;0.0304;21584.850685;5.951;3.627316031
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;167238003.0;0.013300000000000001;12579131801.0;587.771;4594.0;0.215;5.0;0.0;76872332257.0;3.592;68608896870.0;0.89;747.0;0.035;44837380854.0;0.5832999999999999;2342758215.0;0.0305;21401.417906;5.949;3.597212193
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;234449117.0;0.0196;11990645875.0;556.439;4679.0;0.217;6.0;0.0;77415447056.0;3.593;65614713922.0;0.85;749.0;0.035;45567945312.0;0.5886;2788600130.0;0.036000000000000004;21548.879502;5.951;3.621246595
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;189553397.0;0.015300000000000001;12410403063.0;563.908;4706.0;0.214;7.0;0.0;79006176258.0;3.59;67817238892.0;0.86;748.0;0.034;47207535538.0;0.5975;2352594251.0;0.0298;22007.835838;5.947;3.700869061
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;192624599.0;0.015700000000000002;12244106490.0;567.079;4193.0;0.194;5.0;0.0;77601419672.0;3.594;66784496951.0;0.86;746.0;0.035;46009984632.0;0.5929;2506863726.0;0.0323;21591.530824;5.957;3.624292608
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;172122169.0;0.0141;12240498965.0;567.813;4398.0;0.204;6.0;0.0;77443448112.0;3.592;67054815177.0;0.87;750.0;0.035;46031474519.0;0.5943999999999999;2338320533.0;0.0302;21557.271673;5.952;3.621891383
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;235025856.0;0.02;11768308651.0;551.622;4483.0;0.21;8.0;0.0;76597570128.0;3.59;64859586403.0;0.85;750.0;0.035;45027108512.0;0.5878;2794197000.0;0.0365;21334.00593;5.946;3.587754756
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;197223396.0;0.015600000000000001;12602568912.0;579.009;4732.0;0.217;13.0;0.001;78113534224.0;3.589;68993757095.0;0.88;749.0;0.034;45524083525.0;0.5828;2440500220.0;0.031200000000000002;21765.740213;5.946;3.660710638
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;169312937.0;0.013300000000000001;12692969627.0;584.944;4671.0;0.215;8.0;0.0;78017004770.0;3.595;69531345864.0;0.89;750.0;0.035;45643234536.0;0.585;2313083289.0;0.0296;21699.476013;5.955;3.643645496
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.7 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;70.0;1000000;156586276.0;0.0126;12389616911.0;578.834;4338.0;0.203;11.0;0.001;76915624498.0;3.593;67460260542.0;0.88;749.0;0.035;45771829530.0;0.5951;2137716223.0;0.0278;21404.425419;5.956;3.594017355
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;230967572.0;0.0163;14140407337.0;604.303;6441.0;0.275;7.0;0.0;84066350700.0;3.593;78732715632.0;0.94;747.0;0.032;46947818115.0;0.5585;2884456502.0;0.034300000000000004;23399.515866;5.938;3.94032915
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;187152070.0;0.013000000000000001;14423110768.0;591.348;6510.0;0.267;13.0;0.001;87675918586.0;3.595;80024696509.0;0.91;747.0;0.031;50639979043.0;0.5776;2640165337.0;0.0301;24390.217368;5.951;4.098567996
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;170876470.0;0.011699999999999999;14601051454.0;607.569;5708.0;0.238;8.0;0.0;86372209726.0;3.594;80889517846.0;0.94;749.0;0.031;49369610012.0;0.5716;2412570286.0;0.0279;24031.921989;5.95;4.038901029
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;174504584.0;0.0121;14428354416.0;605.742;5842.0;0.245;9.0;0.0;85513207370.0;3.59;80085745350.0;0.94;747.0;0.031;48868845953.0;0.5715;2419708745.0;0.028300000000000002;23819.319176;5.945;4.006922293
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;187528941.0;0.013600000000000001;13752750738.0;574.526;6296.0;0.263;8.0;0.0;86033257192.0;3.594;76681236426.0;0.89;752.0;0.031;50383659406.0;0.5856;2570983566.0;0.029900000000000003;23937.561119;5.948;4.024214633
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;187839007.0;0.0131;14335694468.0;600.784;5220.0;0.219;10.0;0.0;85752185241.0;3.594;79873116268.0;0.93;750.0;0.031;48920221739.0;0.5705;2478877568.0;0.028900000000000002;23861.658304;5.951;4.009907911
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;186411416.0;0.0131;14250156998.0;598.8;6355.0;0.267;10.0;0.0;85487374354.0;3.592;79063480797.0;0.92;746.0;0.031;49015457129.0;0.5734;2494569485.0;0.0292;23797.873209;5.943;4.004092829
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;186619733.0;0.0131;14222884785.0;606.427;5657.0;0.241;13.0;0.001;84271014330.0;3.593;79085237522.0;0.94;751.0;0.032;47756208125.0;0.5667;2459029566.0;0.0292;23453.562917;5.947;3.943907638
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;170171981.0;0.011899999999999999;14311034218.0;591.632;5854.0;0.242;10.0;0.0;86918820022.0;3.593;79602215495.0;0.92;747.0;0.031;50536507020.0;0.5814;2332017214.0;0.0268;24189.082739;5.947;4.067635672
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;194770704.0;0.0137;14242221199.0;609.992;5843.0;0.25;7.0;0.0;83864191228.0;3.592;79190172073.0;0.94;745.0;0.032;47024893167.0;0.5607;2668052132.0;0.0318;23348.196364;5.945;3.927094621
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;182905703.0;0.0131;13953754352.0;575.486;6062.0;0.25;12.0;0.0;87030668673.0;3.589;77708787581.0;0.89;751.0;0.031;51199086720.0;0.5882999999999999;2494501288.0;0.0287;24246.890185;5.943;4.079700509
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;192342508.0;0.013600000000000001;14150952772.0;589.536;5609.0;0.234;9.0;0.0;86238927458.0;3.593;78597898399.0;0.91;751.0;0.031;49745608312.0;0.5768;2553641391.0;0.0296;24003.54097;5.949;4.035202109
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;190692088.0;0.013000000000000001;14628262998.0;613.467;5138.0;0.215;8.0;0.0;85605533094.0;3.59;81053042781.0;0.95;748.0;0.031;48299660481.0;0.5642;2514842570.0;0.0294;23845.239532;5.949;4.008238846
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;188955948.0;0.0129;14602017026.0;614.015;6196.0;0.261;8.0;0.0;85382787122.0;3.59;80938036139.0;0.95;760.0;0.032;48123699430.0;0.5636;2529570968.0;0.0296;23781.213605;5.943;4.001704159
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.8 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;80.0;1000000;185473489.0;0.0127;14606901554.0;612.961;6653.0;0.279;6.0;0.0;85582631913.0;3.591;80906930057.0;0.95;763.0;0.032;48428747550.0;0.5659000000000001;2505014779.0;0.029300000000000003;23830.077032;5.948;4.006680172
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;218402456.0;0.0113;19289482728.0;651.951;9945.0;0.336;9.0;0.0;106333604930.0;3.594;109744515065.0;1.03;762.0;0.026;56820153365.0;0.5344;2891097751.0;0.027200000000000002;29587.321275;5.941;4.979798989
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;198030214.0;0.0103;19135337599.0;652.038;9416.0;0.321;9.0;0.0;105482321954.0;3.594;108852883815.0;1.03;765.0;0.026;56817309544.0;0.5386;2744077884.0;0.026000000000000002;29346.977673;5.941;4.939341968
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;230719943.0;0.0124;18654370773.0;641.996;7603.0;0.262;8.0;0.0;104452062988.0;3.595;106572942396.0;1.02;767.0;0.026;55960987072.0;0.5357999999999999;3065408108.0;0.029300000000000003;29056.844184;5.949;4.884453769
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;248053436.0;0.0131;18972315503.0;644.559;8636.0;0.293;9.0;0.0;105791061562.0;3.594;108179012816.0;1.02;761.0;0.026;56543229055.0;0.5345;3057565366.0;0.028900000000000002;29434.553825;5.944;4.951755043
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;224260538.0;0.011899999999999999;18779774112.0;632.245;7802.0;0.263;8.0;0.0;106714632693.0;3.593;107194686960.0;1.0;754.0;0.025;58233107240.0;0.5457;2968072421.0;0.0278;29703.324621;5.947;4.994941659
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;222206338.0;0.011699999999999999;18952708620.0;655.397;7857.0;0.272;8.0;0.0;103949264599.0;3.595;108150060408.0;1.04;761.0;0.026;55087177059.0;0.5299;2942609611.0;0.028300000000000002;28917.895072;5.945;4.863844296
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;202870475.0;0.0104;19443493938.0;658.754;9078.0;0.308;7.0;0.0;106117423093.0;3.595;110424967019.0;1.04;761.0;0.026;56678690989.0;0.5341;2850225763.0;0.0269;29515.562061;5.937;4.971630573
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;245600597.0;0.0129;19036828136.0;647.448;8399.0;0.286;8.0;0.0;105704123494.0;3.595;108333295692.0;1.02;768.0;0.026;56322500143.0;0.5328;3155059926.0;0.0298;29402.861125;5.944;4.946921649
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;222035926.0;0.0116;19073013292.0;653.965;9001.0;0.309;7.0;0.0;104739314151.0;3.591;108741100729.0;1.04;779.0;0.027;55671000293.0;0.5315;2918153499.0;0.0279;29165.179459;5.939;4.91082962
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;331381135.0;0.018000000000000002;18372219018.0;631.109;8601.0;0.295;8.0;0.0;104515246473.0;3.59;105073814547.0;1.01;764.0;0.026;55093958901.0;0.5271;3746970648.0;0.0359;29111.008963;5.937;4.902959071
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;207953171.0;0.0108;19168595976.0;644.328;9666.0;0.325;10.0;0.0;106884060974.0;3.593;109104995223.0;1.02;771.0;0.026;57793670731.0;0.5407;2855663380.0;0.026699999999999998;29749.765928;5.937;5.010994494
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;337922170.0;0.0187;18046577676.0;618.476;8276.0;0.284;10.0;0.0;104902406877.0;3.595;103780124807.0;0.99;759.0;0.026;55722955170.0;0.5312;3759977747.0;0.0358;29179.110599;5.945;4.908041431
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;223563179.0;0.012;18701051419.0;628.897;9575.0;0.322;9.0;0.0;106907843404.0;3.595;106825210286.0;1.0;767.0;0.026;58470285044.0;0.5468999999999999;2977836320.0;0.0279;29736.250139;5.945;5.001665573
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;221801441.0;0.0118;18828247724.0;650.179;8709.0;0.301;10.0;0.0;104048246424.0;3.593;107372099555.0;1.03;755.0;0.026;55580499034.0;0.5342;2917394659.0;0.027999999999999997;28958.566869;5.944;4.872111768
"./build/Benchmark/dxexmachina_phold cpdevs -c 6 -n 6 -s 4 -i 0 -r 90 -p 0.9 -t 1000000";"dxexmachina_phold";"cpdevs";6;6;4;0;90;90.0;1000000;223008360.0;0.0118;18856195647.0;632.964;9860.0;0.331;9.0;0.0;107072159241.0;3.594;107525830989.0;1.0;764.0;0.026;58224989988.0;0.5438000000000001;3152874612.0;0.0294;29790.315432;5.946;5.010109233
